,brand,color,color_group,gearbox,drive,fuel_type,city,city_group,base_model,car_class,mileage,power_1,power_2,model_popularity,age,generation,is_new,is_restyling,is_pro,is_max,is_premium,price
809,Geely,серебристый,Нейтральные,робот,передний,Бензин,Москва,Москва,Coolray,Crossover,10,1.5,147,124,1.0,1,False,1,0,0,0,2400000.0
810,Geely,серый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,1,2.0,238,319,0.0,1,False,1,0,0,1,3300000.0
811,Geely,белый,Нейтральные,вариатор,передний,Бензин,Москва,Москва,Vision X3,Other,43 270,1.5,109,4,4.0,1,False,1,0,0,0,1003000.0
812,Chery,белый,Нейтральные,вариатор,передний,Бензин,Москва,Москва,Tiggo,Other,26 000,1.5,156,270,4.0,2,False,0,0,0,0,1300000.0
813,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Cityray,Other,42,1.5,147,61,1.0,1,False,0,0,0,0,2245000.0
814,Geely,синий,Холодные,автомат,передний,Бензин,Москва,Москва,Emgrand,Sedan,1 267,1.5,122,31,2.0,2,False,0,0,0,0,1790000.0
815,Chery,серебристый,Нейтральные,механика,передний,Бензин,Москва,Москва,Tiggo,Other,72 000,1.5,152,270,5.0,1,False,0,0,0,0,649000.0
816,Geely,жёлтый,Тёплые,автомат,передний,Бензин,Москва,Москва,Atlas,SUV,10 000,1.5,177,132,3.0,1,False,0,1,0,0,1386000.0
817,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,36,2.0,238,319,0.0,1,False,1,0,0,1,4050000.0
818,Chery,чёрный,Нейтральные,робот,полный,Бензин,Москва,Москва,Tiggo,Other,6 128,1.6,150,270,1.0,1,False,1,1,1,0,2457000.0
819,Haval,чёрный,Нейтральные,робот,передний,Бензин,Москва,Москва,Jolion,Crossover,18 693,1.5,143,32,2.0,1,False,0,0,0,0,1688000.0
820,Chery,чёрный,Нейтральные,механика,передний,Бензин,Вербилки,Города-спутники,Very,Other,136 000,1.5,109,31,14.0,1,False,0,0,0,0,319000.0
821,Chery,белый,Нейтральные,робот,полный,Бензин,Тимохово,Города-спутники,Tiggo,Other,118 706,2.0,197,270,2.0,1,False,0,1,1,0,1550000.0
822,Geely,чёрный,Нейтральные,автомат,полный,Бензин,Исаково,Города-спутники,Atlas,SUV,18 378,2.0,200,132,1.0,2,False,0,0,0,0,2970000.0
823,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Coolray,Crossover,15,1.5,172,124,1.0,1,False,1,0,0,0,2490000.0
824,Geely,серый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,5,2.0,238,319,0.0,1,False,1,0,0,1,3400000.0
825,Geely,голубой,Холодные,робот,передний,Бензин,Москва,Москва,Icon,Other,1,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
826,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Jiaji L,Other,10,1.5,181,54,1.0,1,False,1,0,0,0,2699999.0
827,Geely,серебристый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,5,2.0,238,319,1.0,1,False,1,0,0,1,3590000.0
828,Geely,чёрный,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3830000.0
829,Geely,серебристый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3830000.0
830,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Boyue Cool,Other,5 000,1.5,174,47,1.0,1,False,0,0,0,0,1750000.0
831,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Icon,Other,10,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
832,Geely,фиолетовый,Экзотические,робот,передний,Бензин,Московский,Города-спутники,Coolray,Crossover,3 000,1.5,174,124,3.0,1,False,1,0,0,0,1600000.0
833,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3750000.0
834,Geely,серебристый,Нейтральные,робот,передний,Бензин,Москва,Москва,Coolray,Crossover,10,1.5,147,124,1.0,1,False,1,0,0,0,2400000.0
835,Chery,белый,Нейтральные,вариатор,передний,Бензин,Москва,Москва,Tiggo,Other,26 000,1.5,156,270,4.0,2,False,0,0,0,0,1300000.0
836,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Cityray,Other,42,1.5,147,61,1.0,1,False,0,0,0,0,2245000.0
837,Geely,синий,Холодные,автомат,передний,Бензин,Москва,Москва,Emgrand,Sedan,1 267,1.5,122,31,2.0,2,False,0,0,0,0,1790000.0
838,Chery,серебристый,Нейтральные,механика,передний,Бензин,Москва,Москва,Tiggo,Other,72 000,1.5,152,270,5.0,1,False,0,0,0,0,649000.0
839,Geely,жёлтый,Тёплые,автомат,передний,Бензин,Москва,Москва,Atlas,SUV,10 000,1.5,177,132,3.0,1,False,0,1,0,0,1386000.0
840,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,36,2.0,238,319,0.0,1,False,1,0,0,1,4050000.0
841,Chery,чёрный,Нейтральные,робот,полный,Бензин,Москва,Москва,Tiggo,Other,6 128,1.6,150,270,1.0,1,False,1,1,1,0,2457000.0
842,Haval,чёрный,Нейтральные,робот,передний,Бензин,Москва,Москва,Jolion,Crossover,18 693,1.5,143,32,2.0,1,False,0,0,0,0,1688000.0
843,Chery,чёрный,Нейтральные,механика,передний,Бензин,Вербилки,Города-спутники,Very,Other,136 000,1.5,109,31,14.0,1,False,0,0,0,0,319000.0
844,Geely,серый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,5,2.0,238,319,0.0,1,False,1,0,0,1,3400000.0
845,Chery,белый,Нейтральные,робот,полный,Бензин,Тимохово,Города-спутники,Tiggo,Other,118 706,2.0,197,270,2.0,1,False,0,1,1,0,1550000.0
846,Geely,чёрный,Нейтральные,автомат,полный,Бензин,Исаково,Города-спутники,Atlas,SUV,18 378,2.0,200,132,1.0,2,False,0,0,0,0,2970000.0
847,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Coolray,Crossover,15,1.5,172,124,1.0,1,False,1,0,0,0,2490000.0
848,Geely,серый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,5,2.0,238,319,0.0,1,False,1,0,0,1,3400000.0
849,Geely,голубой,Холодные,робот,передний,Бензин,Москва,Москва,Icon,Other,1,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
850,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Jiaji L,Other,10,1.5,181,54,1.0,1,False,1,0,0,0,2699999.0
851,Geely,серебристый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,5,2.0,238,319,1.0,1,False,1,0,0,1,3590000.0
852,Geely,чёрный,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3830000.0
853,Geely,серебристый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3830000.0
854,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Boyue Cool,Other,5 000,1.5,174,47,1.0,1,False,0,0,0,0,1750000.0
855,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Icon,Other,10,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
856,Geely,фиолетовый,Экзотические,робот,передний,Бензин,Московский,Города-спутники,Coolray,Crossover,3 000,1.5,174,124,3.0,1,False,1,0,0,0,1600000.0
857,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3750000.0
858,Geely,серебристый,Нейтральные,робот,передний,Бензин,Москва,Москва,Coolray,Crossover,10,1.5,147,124,1.0,1,False,1,0,0,0,2400000.0
859,Chery,Ultra Black,Нейтральные,робот,передний,Бензин,Балашиха,Московская область,Arrizo,Sedan,0,1.6,150,19,1.0,1,True,0,0,0,0,2317000.0
860,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Cityray,Other,42,1.5,147,61,1.0,1,False,0,0,0,0,2245000.0
861,Geely,жёлтый,Тёплые,автомат,передний,Бензин,Москва,Москва,Atlas,SUV,10 000,1.5,177,132,3.0,1,False,0,1,0,0,1386000.0
862,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,36,2.0,238,319,0.0,1,False,1,0,0,1,4050000.0
863,Chery,серебристый,Нейтральные,механика,передний,Бензин,Москва,Москва,Tiggo,Other,72 000,1.5,152,270,5.0,1,False,0,0,0,0,649000.0
864,Geely,жёлтый,Тёплые,автомат,передний,Бензин,Москва,Москва,Atlas,SUV,10 000,1.5,177,132,3.0,1,False,0,1,0,0,1386000.0
865,Chery,серый,Нейтральные,вариатор,передний,Бензин,Москва,Москва,Tiggo,Other,81 758,1.5,113,270,3.0,1,False,1,0,0,0,1046000.0
866,Chery,чёрный,Нейтральные,робот,полный,Бензин,Москва,Москва,Tiggo,Other,6 128,1.6,150,270,1.0,1,False,1,1,1,0,2457000.0
867,Chery,белый,Нейтральные,робот,полный,Бензин,Тимохово,Города-спутники,Tiggo,Other,118 706,2.0,197,270,2.0,1,False,0,1,1,0,1550000.0
868,Chery,серебристый,Нейтральные,робот,передний,Бензин,Королёв,Московская область,Tiggo,Other,16 000,1.5,147,270,3.0,1,False,0,1,0,0,1840000.0
869,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Boyue Cool,Other,5 000,1.5,174,47,1.0,1,False,0,0,0,0,1750000.0
870,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Jiaji L,Other,10,1.5,181,54,1.0,1,False,1,0,0,0,2699999.0
871,Geely,серебристый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,5,2.0,238,319,1.0,1,False,1,0,0,1,3590000.0
872,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Icon,Other,1,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
873,Geely,синий,Холодные,робот,полный,Бензин,Одинцово,Московская область,Atlas,SUV,58 000,1.5,177,132,3.0,1,False,0,1,0,0,2100000.0
874,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3750000.0
875,Chery,серебристый,Нейтральные,робот,передний,Бензин,Королёв,Московская область,Tiggo,Other,16 000,1.5,147,270,3.0,1,False,0,1,0,0,1840000.0
876,Chery,Ultra Black,Нейтральные,робот,передний,Бензин,Балашиха,Московская область,Arrizo,Sedan,0,1.6,150,19,1.0,1,True,0,0,0,0,2317000.0
877,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Cityray,Other,42,1.5,147,61,1.0,1,False,0,0,0,0,2245000.0
878,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,36,2.0,238,319,0.0,1,False,1,0,0,1,4050000.0
879,Chery,серебристый,Нейтральные,механика,передний,Бензин,Москва,Москва,Tiggo,Other,72 000,1.5,152,270,5.0,1,False,0,0,0,0,649000.0
880,Geely,жёлтый,Тёплые,автомат,передний,Бензин,Москва,Москва,Atlas,SUV,10 000,1.5,177,132,3.0,1,False,0,1,0,0,1386000.0
881,Chery,серый,Нейтральные,вариатор,передний,Бензин,Москва,Москва,Tiggo,Other,81 758,1.5,113,270,3.0,1,False,1,0,0,0,1046000.0
882,Chery,чёрный,Нейтральные,робот,полный,Бензин,Москва,Москва,Tiggo,Other,6 128,1.6,150,270,1.0,1,False,1,1,1,0,2457000.0
883,Chery,белый,Нейтральные,робот,полный,Бензин,Тимохово,Города-спутники,Tiggo,Other,118 706,2.0,197,270,2.0,1,False,0,1,1,0,1550000.0
